Date,BHP.AX,CBA.AX,WES.AX,CSL.AX,WDS.AX,MQG.AX
2025-03-26,39.52000045776367,150.22999572753906,72.05999755859375,252.9199981689453,23.25,201.83375549316406
2025-03-27,39.63999938964844,150.0399932861328,72.12000274658203,252.41000366210938,23.600000381469727,199.5271453857422
2025-03-28,39.689998626708984,150.42999267578125,72.88999938964844,252.72000122070312,23.809999465942383,199.70382690429688
2025-03-31,38.20000076293945,150.92999267578125,72.01000213623047,249.27999877929688,23.1200008392334,193.0097198486328
2025-04-01,38.88999938964844,153.22999572753906,72.97000122070312,251.57000732421875,23.510000228881836,193.42196655273438
2025-04-02,38.31999969482422,154.82000732421875,73.66000366210938,255.19000244140625,23.149999618530273,193.33363342285156
2025-04-03,37.0099983215332,156.3699951171875,73.86000061035156,257.67999267578125,22.479999542236328,187.73886108398438
2025-04-04,36.81999969482422,154.0,72.04000091552734,253.3000030517578,20.43000030517578,170.78768920898438
2025-04-07,34.56999969482422,144.41000366210938,68.52999877929688,241.8800048828125,19.25,169.35464477539062
2025-04-08,35.380001068115234,148.4600067138672,70.58000183105469,245.8000030517578,19.889999389648438,175.7052001953125
2025-04-09,34.15999984741211,149.13999938964844,70.18000030517578,233.6199951171875,19.149999618530273,167.81362915039062
2025-04-10,36.0,154.52999877929688,71.98999786376953,241.77999877929688,20.049999237060547,177.01065063476562
2025-04-11,35.41999816894531,154.67999267578125,73.44999694824219,233.0800018310547,19.6299991607666,175.6561279296875
2025-04-14,36.369998931884766,157.2899932861328,74.2300033569336,238.0,19.850000381469727,175.35183715820312
2025-04-15,36.5,158.0399932861328,74.20999908447266,244.10000610351562,19.770000457763672,176.82415771484375
2025-04-16,36.06999969482422,159.32000732421875,74.30000305175781,241.88999938964844,19.31999969482422,176.4119110107422
2025-04-17,36.47999954223633,161.25,74.51000213623047,239.35000610351562,20.06999969482422,176.50025939941406
2025-04-22,36.5099983215332,168.0,74.44000244140625,236.55999755859375,19.709999084472656,177.49160766601562
2025-04-23,37.720001220703125,163.77000427246094,75.7699966430664,239.75999450683594,20.420000076293945,186.86529541015625
2025-04-24,38.060001373291016,164.72000122070312,75.73999786376953,241.88999938964844,20.010000228881836,189.16209411621094
2025-04-28,37.65999984741211,162.85000610351562,76.83000183105469,244.2899932861328,20.360000610351562,189.3583984375
2025-04-29,38.189998626708984,162.97999572753906,77.08999633789062,245.42999267578125,20.65999984741211,190.84051513671875
2025-04-30,38.189998626708984,166.60000610351562,78.31999969482422,251.1300048828125,20.739999771118164,189.8786163330078
2025-05-01,37.83000183105469,167.25,78.58999633789062,251.1199951171875,20.200000762939453,189.3485870361328
2025-05-02,38.08000183105469,169.66000366210938,79.55999755859375,256.4100036621094,20.610000610351562,194.31517028808594
2025-05-05,37.75,166.92999267578125,78.94999694824219,256.80999755859375,19.8700008392334,190.78163146972656
2025-05-06,37.599998474121094,166.74000549316406,79.54000091552734,250.47000122070312,19.940000534057617,192.26376342773438
2025-05-07,37.93000030517578,165.9600067138672,79.98999786376953,242.97999572753906,20.270000457763672,194.06979370117188
2025-05-08,37.91999816894531,165.50999450683594,79.70999908447266,239.9199981689453,20.110000610351562,192.27357482910156
2025-05-09,37.540000915527344,167.0399932861328,80.23999786376953,239.30999755859375,20.399999618530273,199.55657958984375
2025-05-12,38.400001525878906,167.17999267578125,79.76000213623047,235.13999938964844,20.799999237060547,203.77720642089844
2025-05-13,39.209999084472656,166.13999938964844,80.13999938964844,240.7899932861328,21.56999969482422,211.3252410888672
2025-05-14,39.45000076293945,167.5,81.25,239.80999755859375,22.309999465942383,207.93893432617188
